상권_코드,상권_코드_명,상권_구분,자치구명,행정동명,위도,경도
3110008,배화여자대학교(박노수미술관),골목상권,종로구,청운효자동,37.580309105528826,126.96709188745464
3001494,종로·청계 관광특구,관광특구,종로구,종로1·2·3·4가동,37.57000468984821,126.99768638891209
3130021,신설종합시장,전통시장,종로구,숭인2동,37.57266382164281,127.02099134757502
3130002,세종마을음식문화거리(금천교시장),전통시장,종로구,사직동,37.57681283511274,126.97083010222164
3130001,통인시장,전통시장,종로구,청운효자동,37.58058640547858,126.97001307298477
3130020,동묘시장(동묘벼룩시장),전통시장,종로구,숭인2동,37.57219447218629,127.01813866946362
3130019,동대문상가D동,전통시장,종로구,창신1동,37.56996417782608,127.01496691434119
3130018,동대문문구완구거리(동대문문구완구시장),전통시장,종로구,창신1동,37.571416506387834,127.01385864917212
3130017,동대문상가C동,전통시장,종로구,창신1동,37.56994905229866,127.01335786584332
3130016,동대문상가B동,전통시장,종로구,창신1동,37.56994152964074,127.01199399463628
3130015,창신골목시장,전통시장,종로구,창신2동,37.573256169190685,127.01129596863193
3130014,동문시장,전통시장,종로구,창신1동,37.57045293626303,127.01098479003694
3130013,동대문상가A동,전통시장,종로구,창신1동,37.569944386317275,127.01067899070361
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",전통시장,종로구,종로5·6가동,37.570399414542976,127.00811403720184
3130011,충신시장,전통시장,종로구,종로5·6가동,37.5741639684729,127.00561160070234
3130010,종로신진시장,전통시장,종로구,종로5·6가동,37.570311557949125,127.00513751378591
3130009,마전교지하쇼핑센터(구 한일상가),전통시장,종로구,종로5·6가동,37.57002812826419,127.00302682366166
3130007,광장시장(광장전통시장),전통시장,종로구,종로1·2·3·4가동,37.57002652921468,126.99982111782649
3130005,세운상가가동,전통시장,종로구,종로1·2·3·4가동,37.56938323697713,126.9954337874075
3130004,낙원시장(낙원지하시장(대일상가)),전통시장,종로구,종로1·2·3·4가동,37.572770067846754,126.98789247631609
3120017,동묘앞역(동묘),발달상권,종로구,창신1동,37.57274177233595,127.01465329555997
3120012,대학로(혜화역),발달상권,종로구,혜화동,37.582745584891875,127.00132821906921
3120011,종로4가,발달상권,종로구,종로1·2·3·4가동,37.57115248172074,126.9975914969144
3120016,동대문역,발달상권,종로구,창신1동,37.571235199599705,127.01137488569736
3120015,종로6가,발달상권,종로구,종로5·6가동,37.57210336851066,127.00702705826156
3120014,종로5가역,발달상권,종로구,종로5·6가동,37.57191194291353,127.00232165086503
3120013,이화사거리,발달상권,종로구,종로5·6가동,37.57493708146857,127.00158272022682
3120009,종로3가역,발달상권,종로구,종로1·2·3·4가동,37.57165491948099,126.99069735037929
3120010,원남동사거리,발달상권,종로구,종로1·2·3·4가동,37.57502131997098,126.99773795974228
3120008,인사동,발달상권,종로구,종로1·2·3·4가동,37.57390856125966,126.98523240099489
3120007,북촌(안국역),발달상권,종로구,가회동,37.57916308760672,126.985751805839
3120006,종각역,발달상권,종로구,종로1·2·3·4가동,37.57037331628534,126.98349086452848
3120005,삼청동,발달상권,종로구,삼청동,37.58348936143697,126.98105863510405
3120004,종로구청,발달상권,종로구,종로1·2·3·4가동,37.57410187902348,126.98110033256552
3120003,광화문역,발달상권,종로구,사직동,37.57196362755495,126.97459709347265
3120002,서촌(경복궁역),발달상권,종로구,사직동,37.57928520996567,126.97181827239446
3120001,서대문역,발달상권,종로구,교남동,37.566680789424325,126.96609325709503
3110531,홍지문,골목상권,종로구,홍은1동,37.59820230862542,126.9565753643813
3110036,동묘앞역 3번,골목상권,종로구,숭인2동,37.57304761941418,127.02018120413571
3110034,창신1동주민센터,골목상권,종로구,창신1동,37.570633050335665,127.01707303794235
3110033,창신역 4번,골목상권,종로구,숭인1동,37.577609145110415,127.01665201715144
3110032,수족관거리,골목상권,종로구,창신1동,37.570474355444,127.01495860363269
3110031,창신역 1번,골목상권,종로구,창신3동,37.57937379007817,127.01469071048885
3110030,동대문역 3번,골목상권,종로구,창신1동,37.573445771604874,127.01203586448663
3110029,동대문역 1번,골목상권,종로구,창신2동,37.576127645855614,127.01056788855139
3110028,이화달팽이길,골목상권,종로구,이화동,37.576506708884004,127.00650719024793
3110027,혜화역 1번,골목상권,종로구,이화동,37.582112152502944,127.00574450283467
3110026,종로5가역 4번,골목상권,종로구,종로5·6가동,37.5729545806402,127.00539414177568
3110025,충신시장옆,골목상권,종로구,종로5·6가동,37.57486667053485,127.00419314871569
3110024,혜회동주민센터,골목상권,종로구,혜화동,37.587284433854954,127.00136657500218
3110023,서울대병원,골목상권,종로구,이화동,37.578935112842494,127.00157096046408
3110022,경신고등학교,골목상권,종로구,혜화동,37.589057729212385,126.99968339062943
3110021,성균관대학교,골목상권,종로구,혜화동,37.584687318295934,126.9967009910914
3110009,자하문터널,골목상권,종로구,부암동,37.59507749278179,126.9659255084677
3110010,평창동서측,골목상권,종로구,평창동,37.60936229472913,126.96674390551678
3110017,정독도서관,골목상권,종로구,가회동,37.583585993657,126.98393423151028
3110018,중앙고등학교,골목상권,종로구,가회동,37.58276071352094,126.98735511270695
3110019,창덕궁,골목상권,종로구,종로1·2·3·4가동,37.57588356177236,126.99118969112617
3110020,서울국제고등학교,골목상권,종로구,혜화동,37.58954876290343,126.99536246261776
3110001,이북5도청사,골목상권,종로구,평창동,37.60952057921905,126.95766940798657
3110002,독립문역 1번,골목상권,종로구,무악동,37.57574426609947,126.95720972953573
3110003,세검정초등학교,골목상권,종로구,부암동,37.603552423116454,126.95910218664687
3110004,대신고등학교,골목상권,종로구,교남동,37.57318494650321,126.96057429612661
3110035,동묘앞역 2번,골목상권,종로구,숭인2동,37.575460318205195,127.0192320249103
3110011,청운초등학교,골목상권,종로구,청운효자동,37.58682415778025,126.96851543207393
3110012,성곡미술관,골목상권,종로구,사직동,37.57330954555763,126.96934960117142
3110013,체부동홍종문가옥,골목상권,종로구,사직동,37.578365144151505,126.9698859021515
3110014,경복고등학교,골목상권,종로구,청운효자동,37.58512340150101,126.97151402224968
3110015,청와대사랑채,골목상권,종로구,청운효자동,37.58215496664734,126.97266247081049
3110016,평창동동측,골목상권,종로구,평창동,37.61294469934148,126.97538821102997
3110005,세검정,골목상권,종로구,부암동,37.6009206934019,126.96249107378497
3110006,부암동주민센터,골목상권,종로구,부암동,37.59198365966779,126.96264744155707
3110007,사직공원(한국사회과학도서관),골목상권,종로구,사직동,37.57396578375787,126.96485162486024
3110037,신설동역 12번,골목상권,종로구,숭인2동,37.57797474248377,127.02206539605149
3110038,경향신문사,골목상권,중구,소공동,37.56688898345536,126.96890682387391
3001493,동대문패션타운 관광특구,관광특구,중구,광희동,37.567320122648646,127.01127038197305
3001492,명동 남대문 북창동 다동 무교동 관광특구,관광특구,중구,소공동,37.564058547709514,126.98185523714078
3130048,동평화시장,전통시장,중구,신당동,37.56949311911101,127.01318488239146
3130047,테크노상가(엘리시움),전통시장,중구,신당동,37.568951078802854,127.01293760066365
3130024,남대문시장(자유상가),전통시장,중구,회현동,37.559576162614285,126.9776110702424
3130022,숭례문수입상가(남대문시장),전통시장,중구,회현동,37.55943986054255,126.9761571925532
3130035,방산종합시장(방산시장),전통시장,중구,을지로동,37.56800302150069,127.00017047694053
3130046,team204(팀204),전통시장,중구,신당동,37.56778773781222,127.01322498890781
3130042,약수시장,전통시장,중구,약수동,37.55285391529894,127.01096735852349
3130038,"평화시장(통일상가, 동화상가)",전통시장,중구,광희동,37.56857136271505,127.00552378953762
3130036,중부시장(신중부시장),전통시장,중구,광희동,37.56562301034478,127.00026390790158
3130034,필동 골목형상점가,전통시장,중구,필동,37.559940938311414,126.99639835039076
3130033,대림상가(청계상가),전통시장,중구,을지로동,37.567546711291556,126.99542159028293
3130032,인현시장,전통시장,중구,광희동,37.563250090863846,126.99506092011664
3130031,청계천공구상가,전통시장,중구,을지로동,37.5676356019895,126.99132601581677
3130025,삼익패션타운(남대문시장),전통시장,중구,회현동,37.559945568372235,126.97928620627826
3130052,서울중앙시장(신중앙시장),전통시장,중구,황학동,37.566939370519336,127.01904758800897
3130051,동화동 골목형상점가,전통시장,중구,동화동,37.56239653229449,127.01746249502875
3130050,청평화시장,전통시장,중구,신당동,37.569288984840526,127.01505773332039
3130049,신당 미래유산 먹거리 골목형상점가,전통시장,중구,신당동,37.56283531312141,127.01481555082917
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,중구,황학동,37.56729479878077,127.02137896262103
3130054,황학동주방가구거리상점가,전통시장,중구,황학동,37.568743243434625,127.02062610947924
3130053,백학시장,전통시장,중구,신당5동,37.564152445916925,127.01959937910367
3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",전통시장,중구,신당동,37.56890385975331,127.01124680663676
3120035,퇴계로5가,발달상권,중구,광희동,37.56342819132047,127.00194775959943
3120034,중구청(퇴계로4가),발달상권,중구,광희동,37.5635458456735,126.99810317450144
3120039,신당역,발달상권,중구,신당동,37.56543003492184,127.01571829506378
3120038,약수역,발달상권,중구,다산동,37.55428685701539,127.01002743830533
3120037,동대문역사문화공원역,발달상권,중구,광희동,37.56545618669354,127.00738195672244
3120036,장충동족발거리(남소영길),발달상권,중구,장충동,37.5600154165346,127.00550482885185
3120029,을지로2가,발달상권,중구,명동,37.565192413215215,126.98595602899297
3120033,을지로4가역,발달상권,중구,을지로동,37.566869846675345,126.99670335804639
3120032,충무로역,발달상권,중구,필동,37.561397948765226,126.99493627409676
3120031,을지로3가역,발달상권,중구,을지로동,37.56623481900494,126.99161631710182
3120030,중부경찰서(영화인의거리),발달상권,중구,명동,37.56279234448722,126.99031518709107
3120028,명동(명동거리),발달상권,중구,명동,37.56278679759548,126.98370071973405
3120027,명동역(명동재미로),발달상권,중구,명동,37.55976704219523,126.98379441008021
3120026,을지로입구역,발달상권,중구,명동,37.567408597907225,126.98339098634088
3120025,롯데백화점(시청광장 지하쇼핑센터),발달상권,중구,소공동,37.565002745764936,126.98073750253127
3120024,회현역,발달상권,중구,회현동,37.557340392673,126.97899559948912
3120023,서울시청,발달상권,중구,명동,37.56802986635283,126.97791277300367
3120022,북창동(시청역_6번),발달상권,중구,소공동,37.56301814994898,126.97764158786744
3120021,시청역_8번,발달상권,중구,소공동,37.56175858404453,126.97423399390274
3120020,시청역_1번,발달상권,중구,소공동,37.564137576876476,126.97455547500813
3120019,경찰청앞교차로,발달상권,중구,소공동,37.56266901087234,126.96987509157051
3120018,중림동,발달상권,중구,중림동,37.55949246041181,126.96766606615417
3120043,서울역,발달상권,중구,회현동,37.556355036887524,126.97293580058343
3110591,충정로역 6번,골목상권,중구,중림동,37.55828693547116,126.9624379283663
3110052,장충초등학교,골목상권,중구,다산동,37.5596107701995,127.01172339344652
3110051,한양공고앞 교차로,골목상권,중구,신당동,37.56371955250814,127.01128087004415
3110050,약수역 7번,골목상권,중구,약수동,37.55218444806167,127.01089701998033
3110056,신당역 3번,골목상권,중구,신당5동,37.56285241763263,127.02099903219391
3110055,황학동벼룩시장,골목상권,중구,황학동,37.56988224729168,127.01858545390071
3110054,청구역 3번,골목상권,중구,청구동,37.55678200942856,127.01328715612772
3110053,청구역 1번,골목상권,중구,신당동,37.56191495446616,127.01265781226799
3110049,장충단 고개,골목상권,중구,다산동,37.55752424847469,127.01015943955711
3110048,장충동주민센터,골목상권,중구,장충동,37.56099846820514,127.00848112250092
3110047,다산성곽길,골목상권,중구,다산동,37.555002706147086,127.00722806406655
3110046,버티고개,골목상권,중구,다산동,37.551544211204046,127.00581594479243
3110045,동대문역사문화공원역 5번,골목상권,중구,장충동,37.562383753897436,127.0049136163871
3110044,관성묘,골목상권,중구,장충동,37.56121408597687,127.00333177141948
3110043,충무초등학교,골목상권,중구,장충동,37.560559794269324,127.00102165324276
3110042,남산골공원옆,골목상권,중구,필동,37.55658541149092,126.99507515826024
3110041,남산케이블카,골목상권,중구,명동,37.55640298157101,126.9848285021667
3110040,중구회현체육센터(정화예술대남산캠퍼스),골목상권,중구,회현동,37.556128029337664,126.98211293008964
3110039,회현역 1번,골목상권,중구,회현동,37.5582270948804,126.98082033135329
3110057,황학코아루아파트,골목상권,중구,황학동,37.5663002626713,127.02278200073059
3110058,성심여자고등학교,골목상권,용산구,원효로2동,37.53374815925359,126.95422124853889
3001491,이태원 관광특구,관광특구,용산구,이태원1동,37.534297105770854,126.99431547250153
3130062,보광시장,전통시장,용산구,보광동,37.52766550570823,127.00001445850873
3130061,이태원시장,전통시장,용산구,이태원1동,37.53387590147577,126.98943054036017
3130060,신흥시장,전통시장,용산구,용산2가동,37.545266104663035,126.98508247721422
3130059,후암시장,전통시장,용산구,후암동,37.550112705983345,126.97626369348393
3130058,이촌종합시장,전통시장,용산구,이촌1동,37.52060873338962,126.97476393594853
3130057,만리시장,전통시장,용산구,청파동,37.55130643463596,126.96367787956376
3130056,용산용문시장,전통시장,용산구,용문동,37.53643539021183,126.96021043854377
3120041,신용산역(용산역),발달상권,용산구,한강로동,37.528997262776805,126.96333512417331
3120040,용산전자상가(용산역),발달상권,용산구,한강로동,37.53327284855314,126.9615600403482
3120042,"숙대입구역(남영역, 남영동)",발달상권,용산구,남영동,37.54225418278623,126.97177270204395
3120047,한남오거리,발달상권,용산구,한남동,37.533012015388586,127.00757363443068
3120046,이태원(이태원역),발달상권,용산구,이태원1동,37.53492840596921,126.99478120273402
3120045,남영동 먹자골목,발달상권,용산구,남영동,37.54286481881824,126.973310428157
3120044,삼각지역,발달상권,용산구,한강로동,37.53392129227668,126.97327511637721
3110099,유엔빌리지길,골목상권,용산구,한남동,37.5344182895383,127.01217512993823
3110098,서울독일학교,골목상권,용산구,한남동,37.5360948772265,127.0107727272299
3110097,한남초등학교,골목상권,용산구,한남동,37.53776501335965,127.00606696918078
3110096,한남힐사이드아파트,골목상권,용산구,한남동,37.54333159670362,127.00293963343951
3110095,한강진역 3번,골목상권,용산구,한남동,37.53742377892318,127.0022459222121
3110094,오산중학교,골목상권,용산구,보광동,37.52519032709802,127.00115928019736
3110093,우사단길,골목상권,용산구,한남동,37.53232367060833,127.00027414009365
3110092,NH농협은행 보광동지점,골목상권,용산구,보광동,37.52904712261739,126.99989051550212
3110091,리움미술관,골목상권,용산구,한남동,37.536919725948245,126.9983740922499
3110090,한국폴리텍대학서울정수캠퍼스,골목상권,용산구,보광동,37.52762960311268,126.99699142077525
3110089,서빙고동주민센터,골목상권,용산구,서빙고동,37.522007894311585,126.99624107766056
3110088,오산고등학교,골목상권,용산구,서빙고동,37.525157306775,126.99643260464629
3110087,이태원엔틱가구거리,골목상권,용산구,이태원1동,37.531992948349064,126.99436930109913
3110059,새남터성지,골목상권,용산구,이촌2동,37.52574707766218,126.95570051208409
3110079,후암동주민센터,골목상권,용산구,후암동,37.55010415745974,126.9792015574244
3110080,해방촌예술마을,골목상권,용산구,후암동,37.547329070325766,126.98323070846767
3110081,해방촌 남동측,골목상권,용산구,용산2가동,37.543915884745,126.9861795008509
3110060,효창공원앞역 6번,골목상권,용산구,용문동,37.53824999574361,126.95857562805081
3110061,효창동주민센터,골목상권,용산구,효창동,37.542112995886754,126.95936172645527
3110062,한강로동땡땡거리(은행나무길),골목상권,용산구,한강로동,37.524985852198824,126.96202832268754
3110063,효창공원앞역 5번,골목상권,용산구,용문동,37.537475049831805,126.96268086554926
3110064,효창공원앞역 2번,골목상권,용산구,효창동,37.54232838781504,126.9639771395149
3110082,용산구청,골목상권,용산구,이태원1동,37.532461633359596,126.99108033417977
3110083,서빙고역 1번,골목상권,용산구,서빙고동,37.5212698200214,126.99241115760442
3110084,경리단길북측,골목상권,용산구,이태원2동,37.541737001411875,126.99135977732755
3110085,경리단길남측,골목상권,용산구,이태원2동,37.538760096801894,126.9916313652067
3110086,이태원역 북측,골목상권,용산구,이태원1동,37.5367957727852,126.99301982416948
3110065,남정초등학교,골목상권,용산구,원효로1동,37.53644951291074,126.96429007846336
3110066,서울역 15번,골목상권,용산구,청파동,37.55314772530562,126.96693853860683
3110067,배문고등학교,골목상권,용산구,청파동,37.54909902837625,126.9673667221519
3110068,남영역 1번,골목상권,용산구,원효로1동,37.5406240127205,126.96726027457922
3110069,숙대입구,골목상권,용산구,청파동,37.54522264201945,126.96787374285347
3110070,용산세무서,골목상권,용산구,한강로동,37.52375650221259,126.96819243241335
3110071,한강미주맨션아파트,골목상권,용산구,이촌1동,37.520748766409206,126.96870860008731
3110072,열정도,골목상권,용산구,원효로1동,37.539029969858014,126.96884701236112
3110073,삼각지역 3번,골목상권,용산구,한강로동,37.53124880848856,126.9726038422647
3110074,서울역 12번,골목상권,용산구,남영동,37.55101102987463,126.97415422663636
3110075,숙대입구역 1번,골목상권,용산구,남영동,37.54693563607507,126.97373650093061
3110076,삼각지역 14번,골목상권,용산구,한강로동,37.534976547903035,126.9743987728956
3110077,삼광초등학교,골목상권,용산구,후암동,37.548473928177934,126.97644954186404
3110078,이촌동점보아파트,골목상권,용산구,이촌1동,37.518272493635145,126.97815008845622
3110110,상왕십리역 6번,골목상권,성동구,왕십리2동,37.564095072396874,127.02777362145521
3130073,뚝도시장,전통시장,성동구,성수2가1동,37.538213797159266,127.05450239314584
3130072,성동용답상가시장,전통시장,성동구,용답동,37.5639775691784,127.05310057163176
3130071,성수역 골목형상점가,전통시장,성동구,성수2가3동,37.5464470945519,127.05300711636171
3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",전통시장,성동구,사근동,37.55958377409408,127.04049275508287
3130068,마장축산물시장,전통시장,성동구,마장동,37.57056563516782,127.03924448276138
3130070,뚝섬역상점가,전통시장,성동구,성수1가2동,37.548444347540716,127.04910309577639
3130067,왕십리도선동상점가,전통시장,성동구,왕십리도선동,37.564235700283476,127.03429646421796
3130066,행당시장상점가,전통시장,성동구,행당1동,37.56119031144987,127.03331214872505
3130065,무학봉상점가,전통시장,성동구,왕십리2동,37.561793454091244,127.0306217090804
3130064,금남시장,전통시장,성동구,금호2·3가동,37.5485458362474,127.02228903203293
3130063,신금호역 골목형상점가,전통시장,성동구,금호2·3가동,37.55379678065185,127.02012205564718
3120052,성수역,발달상권,성동구,성수2가3동,37.54467216782628,127.05667371428055
3120051,뚝섬역,발달상권,성동구,성수1가2동,37.546682484005366,127.04842062872378
3120050,서울숲역,발달상권,성동구,성수1가1동,37.54219877815204,127.04695950190451
3120049,왕십리역(왕십리),발달상권,성동구,행당1동,37.56091080269758,127.03720459056018
3120048,금호역,발달상권,성동구,금호4가동,37.54830324765671,127.01963242221274
3110138,송정체육공원,골목상권,성동구,송정동,37.550784728381586,127.06717070336244
3110137,성수초등학교,골목상권,성동구,성수2가3동,37.54616811434459,127.06245585492496
3110111,대현산장미원,골목상권,성동구,응봉동,37.55255981883618,127.02982612782795
3110100,옥수동우편취급국,골목상권,성동구,옥수동,37.54088963221946,127.00984970218903
3110101,옥정중학교,골목상권,성동구,옥수동,37.540611678134994,127.01254762896477
3110102,옥수역 6번,골목상권,성동구,옥수동,37.543156621046506,127.01610330562764
3110103,옥수터널,골목상권,성동구,금호4가동,37.5457859385481,127.01640576073207
3110104,신금호역 4번,골목상권,성동구,금호2·3가동,37.551611422764196,127.02016350228322
3110108,성동구립금호도서관,골목상권,성동구,금호1가동,37.55432421177006,127.02498554286667
3110109,금호삼성래미안아파트,골목상권,성동구,금호1가동,37.55026275630648,127.02621384572033
3110129,성원어린이공원,골목상권,성동구,성수1가2동,37.5502977881139,127.05022269757767
3110130,답십리역 6번,골목상권,성동구,용답동,37.56530567170593,127.05130027718134
3110131,성수동카페거리,골목상권,성동구,성수2가1동,37.542605154588166,127.0533653190549
3110132,성수2가3동주민센터,골목상권,성동구,성수2가3동,37.549410916236454,127.0539434702344
3110136,경수초등학교,골목상권,성동구,성수2가1동,37.54057345319613,127.05996014089925
3110105,금동어린이공원,골목상권,성동구,금호2·3가동,37.549118865151215,127.02349103602002
3110106,금북초등학교,골목상권,성동구,금호1가동,37.55639334427758,127.02422396706831
3110107,금호사거리,골목상권,성동구,금호4가동,37.54759259276477,127.02431237283733
3110112,행당역 2번,골목상권,성동구,행당1동,37.55922261650852,127.03142032865047
3110113,응봉산,골목상권,성동구,응봉동,37.54877258004991,127.03152610005287
3110114,왕십리파출소,골목상권,성동구,왕십리도선동,37.56739525948863,127.03142743240416
3110133,서울교통공사,골목상권,성동구,용답동,37.56266780276656,127.05663527068955
3110134,성수119안전센터,골목상권,성동구,성수2가1동,37.536073027459615,127.05727426365257
3110135,성동세무서,골목상권,성동구,송정동,37.54936248830636,127.05945996925635
3110115,상왕십리역 3번,골목상권,성동구,왕십리도선동,37.56538936189826,127.03168187541735
3110116,청계천박물관,골목상권,성동구,마장동,37.57039507098955,127.0350124906191
3110117,성동구보건소,골목상권,성동구,마장동,37.56707588441439,127.03536000054542
3110118,왕십리역 9번,골목상권,성동구,행당1동,37.55783818142129,127.03588118612224
3110119,마장지하차도,골목상권,성동구,마장동,37.566755641264415,127.03744819737136
3110120,서울숲카페거리,골목상권,성동구,성수1가2동,37.54722006220514,127.04106917782426
3110121,한양대역 4번,골목상권,성동구,사근동,37.556774655388026,127.04186541636211
3110122,마장역 2번,골목상권,성동구,마장동,37.56782375996529,127.04414676786335
3110123,마장역 3번,골목상권,성동구,마장동,37.56555562055465,127.04506089246716
3110124,뚝섬역교차로,골목상권,성동구,성수1가2동,37.55006333381362,127.04527998996464
3110125,사근동살곶이상점가,골목상권,성동구,사근동,37.5610146586195,127.04658183889873
3110126,서울숲역 1번,골목상권,성동구,성수1가1동,37.54549484585225,127.04654033645964
3110127,성수1가1동주민센터,골목상권,성동구,성수1가1동,37.54157260151769,127.04940885915936
3110128,성원중학교,골목상권,성동구,성수1가1동,37.53816306708684,127.04992272657746
3110157,자양동우체국,골목상권,광진구,자양2동,37.52999269955838,127.08071779039975
3130076,능동로골목시장,전통시장,광진구,자양4동,37.53516227600475,127.0669363883432
3130075,노룬산시장(노룬산골목시장),전통시장,광진구,자양4동,37.53668344181543,127.0647596176918
3130074,영동교골목시장,전통시장,광진구,자양4동,37.53816541072103,127.06385225063003
3130084,신성시장(신성골목시장),전통시장,광진구,중곡4동,37.558001945814844,127.08853705427535
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,광진구,중곡1동,37.56381236548516,127.08121867309191
3130082,면곡골목시장,전통시장,광진구,중곡3동,37.571088256963854,127.0812606346714
3130081,자양골목전통시장(자양골목시장),전통시장,광진구,자양1동,37.534261461746254,127.07966348262327
3130080,자양종합시장(기능상실),전통시장,광진구,자양2동,37.53185543824609,127.07640105989915
3130079,한아름시장,전통시장,광진구,화양동,37.54326750692626,127.06981302287828
3130078,화양제일골목시장,전통시장,광진구,화양동,37.543272255408915,127.06885343450635
3130077,조양시장,전통시장,광진구,자양4동,37.53890501910548,127.06748850920496
3120061,올림픽대교북단,발달상권,광진구,구의3동,37.54132876597722,127.09560864433675
3120060,강변역(테크노마트),발달상권,광진구,구의3동,37.534813486784856,127.09462892401416
3120059,구삼강변맛길,발달상권,광진구,구의3동,37.53889823421145,127.09266847556898
3120058,구의사거리,발달상권,광진구,구의1동,37.544496448028795,127.0879233110798
3120057,아차산역,발달상권,광진구,중곡2동,37.55204568395039,127.08883353164508
3120056,구의역,발달상권,광진구,구의1동,37.53754642988788,127.08491549098017
3120055,군자역,발달상권,광진구,군자동,37.55713235934735,127.0793477743665
3120054,어린이대공원역,발달상권,광진구,군자동,37.54781559874,127.07219822034162
3120053,건대입구역(건대),발달상권,광진구,화양동,37.54052103154277,127.06941383544168
3110158,중곡3동주민센터,골목상권,광진구,중곡3동,37.56872358778868,127.08097788339018
3110159,구의역 4번,골목상권,광진구,자양1동,37.53496672821342,127.08085697250829
3110160,광진경찰서,골목상권,광진구,구의1동,37.54375463668672,127.08339404305197
3110139,자양4동주민센터,골목상권,광진구,자양4동,37.53512189730897,127.06346993462225
3110140,건대입구역 6번,골목상권,광진구,자양4동,37.53860206555422,127.0657021165474
3110141,건대입구역 1번,골목상권,광진구,화양동,37.5431469369328,127.06643716763843
3110142,화양사거리,골목상권,광진구,화양동,37.54630167363849,127.06821212904441
3110144,어린이대공원역 4번,골목상권,광진구,화양동,37.546169497892414,127.0719143460053
3110145,장안초등학교,골목상권,광진구,군자동,37.54893368893994,127.0727758712128
3110146,신자초등학교,골목상권,광진구,자양3동,37.53152450593484,127.07324291601408
3110147,능동우편취급국,골목상권,광진구,군자동,37.55617614561983,127.07378053216337
3110148,어린이대공원역 3번,골목상권,광진구,화양동,37.545331320230204,127.07551498250257
3110149,세종대학교,골목상권,광진구,군자동,37.55252476953102,127.0761635098097
3110150,중곡1동 마을마당,골목상권,광진구,중곡1동,37.56142309168844,127.07673965410368
3110151,자양한강도서관,골목상권,광진구,자양2동,37.53114251698786,127.07707774400586
3110152,중곡어린이공원,골목상권,광진구,중곡1동,37.56487802539249,127.07806925255788
3110153,중곡1동주민센터,골목상권,광진구,중곡1동,37.56048369827287,127.0794340199734
3110156,군자역 5번,골목상권,광진구,능동,37.55374677143901,127.08046085993907
3110174,아차산역 1번,골목상권,광진구,중곡4동,37.55540981292233,127.09103306357913
3110175,푸른동산공원,골목상권,광진구,구의3동,37.541162350333934,127.09116097076752
3110178,장로회신학대학교,골목상권,광진구,광장동,37.54801556792961,127.10341399890953
3110179,광나루역 1번,골목상권,광진구,광장동,37.54612844816458,127.10322644118392
3110154,광진정말공원,골목상권,광진구,자양1동,37.53307604691519,127.07897084639158
3110155,광진구청,골목상권,광진구,자양1동,37.53877521935029,127.07976949233243
3110161,중곡역 3번,골목상권,광진구,중곡3동,37.56810171711721,127.08369013388283
3110162,군자역 4번,골목상권,광진구,중곡2동,37.557860857026164,127.08358466686491
3110143,뚝섬유원지역 1번,골목상권,광진구,자양3동,37.533875579392024,127.06858287582259
3110176,해오름공원,골목상권,광진구,중곡4동,37.557817361481426,127.09215179306672
3110177,동의초등학교,골목상권,광진구,구의2동,37.55244770748129,127.09516428228955
3110163,성자초등학교,골목상권,광진구,자양2동,37.53069510084487,127.08435983811277
3110164,아차산역 5번,골목상권,광진구,능동,37.55325739951084,127.08523064291768
3110165,국립정신건강센터,골목상권,광진구,중곡2동,37.56214561292558,127.08573805544674
3110166,구의1동주민센터,골목상권,광진구,구의1동,37.5409886799748,127.0855236255837
3110167,용마초등학교,골목상권,광진구,중곡2동,37.55795653889433,127.08601761638474
3110168,대원고등학교,골목상권,광진구,중곡4동,37.56325794758006,127.08772780214366
3110169,성동초등학교,골목상권,광진구,자양2동,37.53257199249693,127.08810274148853
3110170,동대부여고,골목상권,광진구,구의1동,37.54176752854401,127.08864845637343
3110171,중곡4동주민센터,골목상권,광진구,중곡4동,37.559800759241625,127.08921048700117
3110172,광진초등학교,골목상권,광진구,구의2동,37.547085449538365,127.08953461294428
3110173,구남초등학교,골목상권,광진구,구의3동,37.535465836687614,127.09090089179293
3110180,광진정보도서관,골목상권,광진구,광장동,37.54899802173037,127.10876949618917
3110181,신설동역 9번,골목상권,동대문구,용신동,37.57225251159456,127.02739121029839
3130104,전곡시장,전통시장,동대문구,장안2동,37.5775436336465,127.068709706244
3130103,이경시장,전통시장,동대문구,휘경1동,37.59470208100749,127.0661002044945
3130099,전농로터리시장,전통시장,동대문구,전농1동,37.577715425088215,127.0567364025392
3130098,회기시장,전통시장,동대문구,회기동,37.59109010844535,127.05555792018585
3130102,이문제일시장,전통시장,동대문구,이문2동,37.60454696673496,127.06241481642462
3130101,답십리현대시장,전통시장,동대문구,답십리2동,37.567022032083806,127.05840764550119
3130100,답십리시장,전통시장,동대문구,답십리2동,37.573610532031864,127.05819947347615
3130097,답십리 건축자재시장,전통시장,동대문구,답십리1동,37.56791397120236,127.05402313905529
3130096,동부시장,전통시장,동대문구,답십리1동,37.567287813303516,127.05260384438724
